4335	3772	72	1.0
314	2245	0	1.0
108	824	74	1.0
2614	44	167	1.0
709	927	72	1.0
2662	4322	41	1.0
278	1995	0	1.0
284	2032	12	1.0
1358	3366	34	1.0
200	1419	92	1.0
204	1434	18	1.0
579	4011	96	1.0
669	4471	65	1.0
652	4375	161	1.0
676	4490	49	1.0
4682	2899	76	1.0
241	1772	72	1.0
8	99	14	1.0
2303	3378	123	1.0
4767	3422	72	1.0
225	1601	83	1.0
1610	293	165	1.0
576	3991	132	1.0
4206	789	120	1.0
152	1137	65	1.0
670	4477	48	1.0
496	3465	166	1.0
616	4178	25	1.0
4	60	157	1.0
4153	284	22	1.0
2078	4484	167	1.0
163	1187	72	1.0
652	4401	89	1.0
359	2575	108	1.0
1684	2365	136	1.0
624	4237	11	1.0
1104	1088	25	1.0
4811	2404	144	1.0
294	2100	33	1.0
2561	1691	15	1.0
289	2077	121	1.0
3164	4542	142	1.0
2124	3238	144	1.0
2013	1129	24	1.0
141	1073	88	1.0
67	526	143	1.0
4492	281	32	1.0
3873	1642	56	1.0
35	331	69	1.0
3522	2908	72	1.0
138	1057	88	1.0
459	3233	15	1.0
16	180	0	1.0
2111	4044	160	1.0
323	2305	94	1.0
479	3366	35	1.0
2561	612	15	1.0
3852	1684	19	1.0
1713	825	71	1.0
2561	108	65	1.0
439	3061	48	1.0
1307	3425	81	1.0
561	3855	136	1.0
2666	592	17	1.0
2296	3159	139	1.0
1977	3963	118	1.0
597	4121	24	1.0
2835	134	79	1.0
4073	694	13	1.0
3728	3352	144	1.0
1508	4019	144	1.0
4790	4236	72	1.0
800	1619	90	1.0
4146	535	96	1.0
2596	3587	166	1.0
3789	2660	3	1.0
3594	1620	66	1.0
3138	3116	24	1.0
171	1256	15	1.0
19	204	21	1.0
3664	4473	15	1.0
568	3912	78	1.0
6	87	119	1.0
2296	3158	30	1.0
90	747	86	1.0
406	2828	25	1.0
624	4234	79	1.0
406	2822	139	1.0
1219	522	26	1.0
472	3321	67	1.0
67	526	64	1.0
406	2856	48	1.0
3493	3983	115	1.0
636	4307	24	1.0
26	254	32	1.0
24	236	148	1.0
374	562	143	1.0
2031	99	144	1.0
3825	3150	155	1.0
3493	3983	72	1.0
3319	4544	45	1.0
1504	231	121	1.0
456	3223	93	1.0
232	1715	94	1.0
4862	232	148	1.0
4438	1711	56	1.0
520	3633	65	1.0
2643	577	157	1.0
442	3104	142	1.0
448	3175	111	1.0
1190	3556	36	1.0
527	3676	92	1.0
366	2602	24	1.0
581	4020	15	1.0
87	730	63	1.0
1651	243	39	1.0
1236	3516	71	1.0
2498	281	15	1.0
198	1391	63	1.0
563	3878	86	1.0
12	141	15	1.0
3873	1617	11	1.0
440	3066	0	1.0
2801	2412	70	1.0
2561	1659	15	1.0
2662	4322	144	1.0
3875	109	159	1.0
3875	1665	91	1.0
177	1289	47	1.0
559	3842	119	1.0
847	4636	65	1.0
3155	4275	24	1.0
201	1420	96	1.0
683	4537	0	1.0
2217	4232	95	1.0
69	543	91	1.0
666	4464	38	1.0
1083	563	109	1.0
2845	4489	24	1.0
252	1849	73	1.0
3722	3276	66	1.0
1223	3666	121	1.0
1572	3163	122	1.0
130	994	1	1.0
154	1146	34	1.0
341	2452	51	1.0
3366	1952	161	1.0
3728	3352	97	1.0
3179	3676	133	1.0
562	78	96	1.0
3072	4328	94	1.0
405	2787	0	1.0
221	1573	66	1.0
415	2945	97	1.0
573	3950	20	1.0
101	788	121	1.0
528	3698	93	1.0
269	1938	98	1.0
537	3742	0	1.0
493	2642	139	1.0
397	2733	0	1.0
1205	2076	72	1.0
1598	3940	140	1.0
1631	2906	96	1.0
198	1397	14	1.0
291	2092	118	1.0
481	1470	143	1.0
3875	114	91	1.0
69	544	0	1.0
1370	3325	147	1.0
170	1245	148	1.0
359	2575	24	1.0
3177	2389	102	1.0
486	3419	63	1.0
445	3150	67	1.0
2680	1677	69	1.0
522	3645	145	1.0
3701	2467	87	1.0
4230	2830	70	1.0
323	2321	144	1.0
624	4233	1	1.0
1307	3425	124	1.0
3973	3328	48	1.0
2916	2606	154	1.0
2643	1686	157	1.0
672	4261	133	1.0
334	2385	0	1.0
516	3607	97	1.0
1129	4328	46	1.0
795	1231	42	1.0
1974	2979	17	1.0
468	3296	47	1.0
2738	537	21	1.0
805	1480	55	1.0
3826	1689	114	1.0
452	3192	166	1.0
75	634	60	1.0
3059	838	145	1.0
1608	2637	89	1.0
446	3165	0	1.0
345	2488	21	1.0
684	4570	70	1.0
1113	781	23	1.0
207	1468	0	1.0
4869	241	156	1.0
125	958	45	1.0
2522	540	87	1.0
3229	2991	48	1.0
3068	4411	132	1.0
3900	1479	138	1.0
527	3674	92	1.0
2767	619	67	1.0
67	522	17	1.0
4228	3628	159	1.0
3167	1615	19	1.0
232	1667	161	1.0
231	103	165	1.0
2780	1408	163	1.0
2637	4480	44	1.0
493	2642	70	1.0
559	3837	0	1.0
169	1235	145	1.0
1527	1138	72	1.0
2233	2422	92	1.0
189	1353	0	1.0
111	870	71	1.0
359	2576	19	1.0
2809	256	48	1.0
2498	281	24	1.0
406	2853	87	1.0
2678	4323	140	1.0
1527	1136	69	1.0
444	3109	66	1.0
323	2317	144	1.0
2164	1474	23	1.0
87	738	44	1.0
4636	255	24	1.0
548	1196	155	1.0
103	795	45	1.0
1450	1129	132	1.0
214	1520	91	1.0
1865	1340	68	1.0
929	3844	144	1.0
464	3274	147	1.0
404	2779	67	1.0
298	2137	93	1.0
4523	3676	24	1.0
4531	2364	166	1.0
237	1744	9	1.0
24	241	48	1.0
424	2995	56	1.0
238	1750	62	1.0
1218	311	11	1.0
207	1468	120	1.0
2540	3312	145	1.0
81	682	120	1.0
4681	2898	48	1.0
3577	944	117	1.0
208	1469	0	1.0
573	3966	120	1.0
3035	3773	48	1.0
2592	1173	22	1.0
179	1301	0	1.0
2434	825	0	1.0
529	3702	130	1.0
8	100	17	1.0
264	1916	156	1.0
236	1735	61	1.0
2399	1191	96	1.0
537	3742	117	1.0
3989	374	24	1.0
550	3789	75	1.0
599	4129	0	1.0
200	1411	140	1.0
2648	1665	94	1.0
485	3407	72	1.0
2643	1706	91	1.0
1849	659	59	1.0
3751	3442	20	1.0
685	4572	48	1.0
69	559	147	1.0
891	2562	157	1.0
1835	4305	156	1.0
193	1372	139	1.0
265	1917	130	1.0
3164	4543	66	1.0
651	4374	0	1.0
915	149	155	1.0
456	3220	16	1.0
4064	1062	65	1.0
2637	1672	117	1.0
75	643	133	1.0
774	372	98	1.0
3823	3112	134	1.0
4238	1700	164	1.0
3823	577	113	1.0
69	542	19	1.0
2831	1525	93	1.0
3164	4546	64	1.0
1290	1061	159	1.0
75	638	78	1.0
2648	1713	94	1.0
459	3247	144	1.0
1639	2154	69	1.0
381	2344	73	1.0
27	261	49	1.0
678	4497	27	1.0
475	3344	24	1.0
3202	4669	121	1.0
1527	1130	144	1.0
1010	4016	96	1.0
169	1237	165	1.0
1527	1134	91	1.0
12	161	141	1.0
1638	3663	91	1.0
165	1201	1	1.0
689	2788	45	1.0
4357	3270	97	1.0
206	1458	106	1.0
230	90	70	1.0
232	1696	165	1.0
1083	1795	12	1.0
872	3378	74	1.0
4146	519	62	1.0
3267	3689	23	1.0
2415	4178	157	1.0
415	2945	43	1.0
3312	1998	25	1.0
2610	262	97	1.0
257	1871	69	1.0
2255	1697	113	1.0
87	729	92	1.0
2766	3114	44	1.0
4830	4621	17	1.0
87	738	69	1.0
522	3637	72	1.0
2688	3117	113	1.0
1568	3658	40	1.0
652	4378	24	1.0
4624	1429	48	1.0
573	3963	64	1.0
806	1784	159	1.0
195	1	140	1.0
351	2526	144	1.0
4572	3316	91	1.0
437	461	75	1.0
592	4078	145	1.0
4697	2142	120	1.0
3778	3421	166	1.0
1236	3515	116	1.0
18	202	161	1.0
1889	3354	50	1.0
132	1015	136	1.0
418	2968	72	1.0
3503	1227	154	1.0
1889	1792	150	1.0
2303	3378	11	1.0
4681	2898	24	1.0
198	1397	37	1.0
2678	1677	17	1.0
3614	3234	147	1.0
347	2506	49	1.0
1054	3213	144	1.0
448	3171	66	1.0
1974	2979	159	1.0
4746	913	44	1.0
681	4515	133	1.0
2472	3041	86	1.0
102	794	72	1.0
3473	1454	120	1.0
3280	4125	20	1.0
58	485	48	1.0
566	3901	164	1.0
2641	769	17	1.0
36	334	121	1.0
521	3636	97	1.0
4682	2897	96	1.0
381	2694	167	1.0
2768	2376	96	1.0
388	2713	144	1.0
3310	3276	116	1.0
2847	1733	89	1.0
1632	233	26	1.0
547	3674	93	1.0
3841	100	19	1.0
2847	1733	24	1.0
2460	2538	70	1.0
2643	578	19	1.0
173	1272	73	1.0
253	1861	141	1.0
647	4350	37	1.0
1726	1536	66	1.0
370	2646	46	1.0
491	3442	24	1.0
2691	104	22	1.0
366	2609	160	1.0
1718	942	90	1.0
57	481	166	1.0
390	2717	36	1.0
1394	536	59	1.0
2255	1674	70	1.0
20	207	145	1.0
2643	577	138	1.0
24	232	72	1.0
214	1517	163	1.0
3148	2540	0	1.0
545	3774	159	1.0
464	3277	49	1.0
4682	2897	24	1.0
2648	3113	94	1.0
572	3951	71	1.0
377	2678	0	1.0
115	885	120	1.0
286	2062	130	1.0
216	109	14	1.0
275	1974	156	1.0
2303	34	10	1.0
81	689	15	1.0
4853	4307	58	1.0
509	2909	142	1.0
625	4249	58	1.0
811	1830	72	1.0
1140	1703	49	1.0
464	3269	49	1.0
449	3179	66	1.0
327	2345	99	1.0
486	3417	91	1.0
4516	4666	0	1.0
2648	1694	67	1.0
4208	1255	110	1.0
368	2628	59	1.0
405	2807	0	1.0
284	2038	147	1.0
381	2692	14	1.0
1938	4203	25	1.0
664	4450	24	1.0
216	97	66	1.0
1997	1138	64	1.0
2244	831	43	1.0
2051	4634	122	1.0
279	2003	20	1.0
1599	3943	68	1.0
419	2974	90	1.0
2662	1655	66	1.0
2042	3713	46	1.0
198	1400	86	1.0
273	1951	145	1.0
3172	1163	95	1.0
527	3687	158	1.0
49	432	66	1.0
561	3862	96	1.0
673	4484	59	1.0
313	2242	142	1.0
34	327	143	1.0
3722	3271	0	1.0
3837	1684	41	1.0
435	3042	120	1.0
109	830	163	1.0
9	95	22	1.0
82	686	49	1.0
285	2053	112	1.0
273	1963	108	1.0
521	3636	120	1.0
2182	3516	0	1.0
72	620	120	1.0
1786	3110	70	1.0
4509	3876	62	1.0
299	2138	47	1.0
2230	2650	164	1.0
408	2879	97	1.0
4528	3271	2	1.0
549	3783	120	1.0
269	1938	63	1.0
2177	895	96	1.0
4029	1276	4	1.0
53	466	143	1.0
849	4042	143	1.0
2	29	116	1.0
4646	3772	38	1.0
1989	3800	48	1.0
573	3965	15	1.0
1964	3954	44	1.0
4246	3278	133	1.0
144	1091	111	1.0
1014	308	122	1.0
780	1902	45	1.0
3579	242	133	1.0
480	3373	95	1.0
2013	1138	22	1.0
3852	118	166	1.0
3006	1150	8	1.0
154	1141	72	1.0
1084	281	144	1.0
2637	91	20	1.0
63	500	48	1.0
124	952	98	1.0
444	3133	17	1.0
539	289	99	1.0
123	919	48	1.0
2714	1241	98	1.0
414	2942	120	1.0
75	649	55	1.0
2042	3713	133	1.0
233	90	69	1.0
396	2732	144	1.0
2648	1541	67	1.0
889	3393	23	1.0
375	458	18	1.0
631	4289	167	1.0
149	1122	82	1.0
2051	4634	144	1.0
165	1204	162	1.0
751	530	89	1.0
667	4466	166	1.0
1266	3673	147	1.0
624	4240	30	1.0
446	3158	20	1.0
2662	1655	119	1.0
1977	3969	21	1.0
313	2239	21	1.0
24	240	22	1.0
4055	3834	137	1.0
1140	1701	22	1.0
464	485	133	1.0
318	2282	136	1.0
1078	83	98	1.0
1223	3663	61	1.0
323	2309	144	1.0
152	1132	69	1.0
570	3928	49	1.0
4701	3750	137	1.0
552	3813	48	1.0
140	1063	0	1.0
4590	521	144	1.0
1135	4603	140	1.0
39	359	166	1.0
526	3665	72	1.0
2256	2409	120	1.0
592	1204	111	1.0
110	854	159	1.0
3336	2835	95	1.0
2852	3781	147	1.0
312	2231	8	1.0
1266	3677	120	1.0
2498	281	75	1.0
539	283	166	1.0
2982	3832	67	1.0
3825	119	155	1.0
3291	1048	118	1.0
1218	2450	88	1.0
751	2454	85	1.0
1128	4537	0	1.0
3547	4581	137	1.0
25	235	49	1.0
3823	599	113	1.0
199	1393	9	1.0
233	106	70	1.0
406	2857	145	1.0
2736	2402	145	1.0
3211	2842	122	1.0
3900	3267	157	1.0
198	1399	110	1.0
456	2387	92	1.0
455	3218	95	1.0
1567	3657	72	1.0
452	3198	1	1.0
381	2690	167	1.0
685	407	0	1.0
6	86	161	1.0
602	4139	72	1.0
137	1043	142	1.0
154	1144	72	1.0
2643	1533	91	1.0
2643	99	157	1.0
3255	4461	167	1.0
1987	1209	108	1.0
2134	3506	157	1.0
39	363	0	1.0
640	93	69	1.0
934	2005	93	1.0
2429	4602	149	1.0
3113	334	112	1.0
57	475	36	1.0
662	4443	134	1.0
53	449	90	1.0
415	2939	48	1.0
281	2008	1	1.0
3503	1215	161	1.0
152	1131	44	1.0
2920	3439	0	1.0
2561	1673	70	1.0
683	4539	64	1.0
2484	4405	61	1.0
1871	293	69	1.0
339	2429	1	1.0
415	2952	78	1.0
1638	3665	124	1.0
65	513	65	1.0
3873	1624	6	1.0
419	2971	121	1.0
1450	1132	159	1.0
26	253	75	1.0
3229	2996	72	1.0
568	1235	23	1.0
270	1942	48	1.0
1515	3941	23	1.0
3516	1967	142	1.0
98	781	148	1.0
144	1097	142	1.0
1599	3944	44	1.0
340	2444	0	1.0
24	232	5	1.0
1788	803	69	1.0
347	2511	47	1.0
200	1412	144	1.0
552	3808	17	1.0
2932	3274	48	1.0
65	509	0	1.0
296	2118	94	1.0
671	95	121	1.0
526	3669	23	1.0
1492	331	99	1.0
3744	3068	113	1.0
1670	1029	0	1.0
3871	819	74	1.0
323	2314	144	1.0
235	1725	121	1.0
1515	3941	142	1.0
428	3013	92	1.0
152	1132	144	1.0
437	3052	103	1.0
410	2899	26	1.0
562	3872	112	1.0
3187	490	72	1.0
1224	3663	24	1.0
440	3068	73	1.0
539	3750	121	1.0
528	3683	72	1.0
351	2526	0	1.0
3267	3697	110	1.0
404	2775	42	1.0
3179	3699	15	1.0
159	1176	81	1.0
263	1904	0	1.0
3775	1002	15	1.0
692	4609	120	1.0
450	3185	104	1.0
1527	1136	68	1.0
800	1636	59	1.0
204	1439	60	1.0
219	1556	134	1.0
688	4595	72	1.0
2236	1435	43	1.0
419	2974	122	1.0
462	3264	147	1.0
1213	261	72	1.0
2019	22	66	1.0
220	1560	0	1.0
1297	1541	116	1.0
162	1185	122	1.0
520	3629	92	1.0
1976	3942	72	1.0
328	2357	115	1.0
222	1584	165	1.0
3251	310	44	1.0
3824	1666	65	1.0
529	3707	96	1.0
2147	493	68	1.0
1444	984	138	1.0
508	3552	110	1.0
1380	2825	84	1.0
30	279	148	1.0
3836	1679	156	1.0
4784	1732	140	1.0
573	3950	119	1.0
2498	281	48	1.0
157	1150	0	1.0
69	557	70	1.0
1603	382	161	1.0
3661	2079	122	1.0
2932	3271	148	1.0
3899	1421	93	1.0
682	4524	91	1.0
2175	2514	96	1.0
539	280	99	1.0
2518	536	68	1.0
63	500	12	1.0
227	1643	58	1.0
67	519	0	1.0
125	957	95	1.0
1115	2960	49	1.0
451	3191	157	1.0
300	2145	47	1.0
232	1682	45	1.0
1121	3642	72	1.0
4263	1660	142	1.0
410	2400	167	1.0
1950	3162	24	1.0
4438	1688	159	1.0
1718	930	162	1.0
100	788	112	1.0
72	623	119	1.0
3015	4284	51	1.0
226	1632	96	1.0
2429	333	47	1.0
842	3017	24	1.0
1788	803	162	1.0
28	274	100	1.0
30	290	148	1.0
1190	3559	13	1.0
24	237	22	1.0
2620	717	50	1.0
682	4515	43	1.0
452	3195	0	1.0
4588	1429	98	1.0
3852	604	119	1.0
774	374	98	1.0
2592	2445	25	1.0
157	1150	117	1.0
3824	1684	65	1.0
566	3889	72	1.0
1890	3349	78	1.0
4483	759	39	1.0
413	2925	67	1.0
667	4463	116	1.0
325	2336	97	1.0
406	2857	95	1.0
3366	1954	82	1.0
640	1541	45	1.0
1527	1137	141	1.0
645	4343	113	1.0
4480	3108	147	1.0
3064	2262	98	1.0
166	1224	92	1.0
167	1213	48	1.0
1010	4003	96	1.0
433	3035	32	1.0
1871	291	55	1.0
681	4513	0	1.0
241	1777	14	1.0
309	2193	21	1.0
2730	3908	47	1.0
232	1680	165	1.0
3823	3120	95	1.0
120	911	0	1.0
607	4146	0	1.0
4335	3775	0	1.0
464	3268	43	1.0
3852	1676	42	1.0
652	4393	110	1.0
631	4291	166	1.0
74	632	89	1.0
1222	884	96	1.0
4535	74	66	1.0
1652	243	15	1.0
585	4035	70	1.0
46	412	14	1.0
464	3276	49	1.0
2271	1040	25	1.0
406	2826	0	1.0
1726	1690	66	1.0
408	2884	14	1.0
336	719	94	1.0
4604	2201	48	1.0
236	1736	88	1.0
210	1485	69	1.0
533	3728	124	1.0
4485	3316	137	1.0
687	4583	0	1.0
3366	1952	115	1.0
4029	1276	99	1.0
1054	4125	138	1.0
2825	2151	143	1.0
3727	3353	20	1.0
460	3250	154	1.0
4239	1053	20	1.0
1686	3223	134	1.0
1977	3962	141	1.0
1479	1149	0	1.0
85	721	155	1.0
544	3772	104	1.0
2729	3908	69	1.0
3941	961	95	1.0
4624	1429	122	1.0
169	1232	165	1.0
4055	3823	166	1.0
1871	290	55	1.0
444	3118	112	1.0
217	1538	145	1.0
537	3743	0	1.0
277	1987	23	1.0
917	204	115	1.0
703	4093	141	1.0
3841	1702	44	1.0
4095	3992	164	1.0
678	4499	115	1.0
628	4270	93	1.0
2973	4607	21	1.0
3792	4671	145	1.0
6	77	130	1.0
4869	231	41	1.0
219	1552	0	1.0
3638	4671	0	1.0
1335	2603	167	1.0
561	3847	96	1.0
18	203	134	1.0
549	1196	115	1.0
485	3414	167	1.0
3851	1658	12	1.0
225	1612	104	1.0
1614	3711	63	1.0
277	1992	165	1.0
647	4349	39	1.0
3751	3438	161	1.0
526	3663	160	1.0
574	3978	165	1.0
2684	1684	19	1.0
627	4268	162	1.0
627	4257	63	1.0
1871	299	24	1.0
629	4276	85	1.0
1966	2044	16	1.0
3164	4555	92	1.0
2795	3796	24	1.0
2151	4628	162	1.0
4073	682	96	1.0
443	3105	96	1.0
2469	4152	144	1.0
285	2056	53	1.0
1964	3945	94	1.0
479	3368	115	1.0
573	3951	167	1.0
454	3206	18	1.0
577	3997	159	1.0
474	3333	163	1.0
490	3434	48	1.0
4549	4683	44	1.0
3218	3376	96	1.0
3162	693	65	1.0
3810	4681	122	1.0
323	2308	0	1.0
328	2349	41	1.0
2347	4465	130	1.0
1357	3367	84	1.0
1136	65	36	1.0
1889	3354	24	1.0
349	2521	119	1.0
26	259	48	1.0
405	2817	0	1.0
267	1928	22	1.0
2852	3673	25	1.0
3229	2999	49	1.0
2689	115	109	1.0
741	1808	46	1.0
232	1676	38	1.0
315	2247	48	1.0
832	1431	167	1.0
351	2534	48	1.0
1218	311	137	1.0
586	4036	135	1.0
130	997	67	1.0
4466	2675	129	1.0
82	686	24	1.0
638	4314	10	1.0
2118	1878	122	1.0
522	3637	71	1.0
3471	4274	43	1.0
2850	167	167	1.0
1762	3507	24	1.0
406	2822	0	1.0
3679	919	83	1.0
198	1399	86	1.0
2285	3348	40	1.0
1003	19	113	1.0
918	194	0	1.0
452	3202	167	1.0
424	2994	33	1.0
694	4630	24	1.0
676	4492	142	1.0
535	3736	107	1.0
865	3469	41	1.0
4869	235	41	1.0
227	1645	19	1.0
445	1062	9	1.0
24	235	96	1.0
2	8	78	1.0
1533	29	96	1.0
806	1789	86	1.0
290	2083	2	1.0
4239	1048	20	1.0
654	4412	70	1.0
452	3200	136	1.0
259	1889	8	1.0
144	1096	17	1.0
359	2577	48	1.0
191	1366	62	1.0
1113	782	145	1.0
10	125	24	1.0
641	117	21	1.0
449	3181	130	1.0
444	3117	26	1.0
79	675	72	1.0
4529	3069	82	1.0
3714	754	22	1.0
673	4484	7	1.0
44	394	85	1.0
3049	2237	90	1.0
115	894	123	1.0
2931	485	134	1.0
1479	1155	39	1.0
2303	42	108	1.0
91	759	141	1.0
25	239	92	1.0
1769	686	2	1.0
226	1635	96	1.0
172	1271	167	1.0
183	1335	69	1.0
692	4615	43	1.0
25	241	90	1.0
3138	3107	120	1.0
2701	3503	45	1.0
42	384	140	1.0
2228	282	152	1.0
3584	3277	18	1.0
1104	1088	98	1.0
375	2664	18	1.0
24	240	166	1.0
405	2780	0	1.0
110	838	26	1.0
1096	2079	145	1.0
1078	79	144	1.0
310	2200	0	1.0
415	2954	98	1.0
456	2387	67	1.0
464	3272	133	1.0
1987	1196	34	1.0
462	3264	135	1.0
99	787	144	1.0
340	2444	58	1.0
1584	739	12	1.0
1950	3162	166	1.0
259	1891	43	1.0
252	1846	73	1.0
4572	3317	113	1.0
242	1786	96	1.0
367	2602	116	1.0
357	2570	144	1.0
806	1790	71	1.0
3	32	91	1.0
521	3638	22	1.0
367	2623	161	1.0
1451	1139	0	1.0
259	1891	10	1.0
45	404	48	1.0
1846	2409	94	1.0
2174	3676	107	1.0
3838	1676	140	1.0
464	3274	114	1.0
3143	2403	147	1.0
339	1433	46	1.0
85	716	34	1.0
1096	2078	23	1.0
2662	1655	19	1.0
525	3660	147	1.0
2662	4327	41	1.0
687	4588	86	1.0
472	3313	120	1.0
3871	833	68	1.0
1893	2227	14	1.0
670	4479	159	1.0
1492	2453	2	1.0
81	683	142	1.0
474	3340	25	1.0
4191	2121	94	1.0
3500	2817	116	1.0
178	1296	120	1.0
4857	232	112	1.0
284	2034	129	1.0
273	1961	85	1.0
4869	240	89	1.0
140	1066	159	1.0
3601	1417	70	1.0
2054	4203	2	1.0
2691	580	21	1.0
1922	3017	0	1.0
3493	64	68	1.0
317	2266	140	1.0
452	3199	2	1.0
3971	4489	71	1.0
2013	1129	123	1.0
4149	2402	148	1.0
1303	4412	23	1.0
323	2308	120	1.0
425	3000	17	1.0
562	3873	115	1.0
34	314	17	1.0
751	535	136	1.0
507	3552	84	1.0
1834	4305	118	1.0
1218	2450	38	1.0
415	2954	167	1.0
520	3632	86	1.0
2451	4233	144	1.0
4869	237	29	1.0
455	3212	73	1.0
1223	3668	50	1.0
269	1940	156	1.0
529	3708	71	1.0
549	1207	19	1.0
375	2672	0	1.0
2071	2220	85	1.0
3314	3844	144	1.0
449	3181	89	1.0
406	2837	145	1.0
4218	715	39	1.0
2511	4153	143	1.0
4682	2906	144	1.0
443	3105	166	1.0
1140	104	71	1.0
44	395	97	1.0
2642	773	116	1.0
1141	3134	145	1.0
652	4381	46	1.0
98	785	44	1.0
505	3537	99	1.0
204	1437	144	1.0
285	991	159	1.0
3860	2224	58	1.0
442	3092	24	1.0
2649	1660	41	1.0
4228	3069	62	1.0
472	3318	67	1.0
497	3482	49	1.0
311	2223	66	1.0
115	885	167	1.0
310	2206	40	1.0
836	1810	155	1.0
140	1063	145	1.0
439	3060	144	1.0
153	1140	162	1.0
251	1827	114	1.0
373	2659	144	1.0
2347	4459	96	1.0
2940	1446	51	1.0
3826	1711	23	1.0
7	86	95	1.0
555	3817	40	1.0
914	2490	42	1.0
464	3272	43	1.0
2255	1707	137	1.0
63	498	37	1.0
1567	3653	98	1.0
3751	3447	20	1.0
1193	2674	87	1.0
574	3972	0	1.0
1997	1131	142	1.0
3852	1677	42	1.0
1287	1024	161	1.0
1718	921	160	1.0
3823	1663	19	1.0
200	1409	96	1.0
3366	1955	45	1.0
3015	4285	72	1.0
413	2924	91	1.0
4347	1711	120	1.0
1949	1953	162	1.0
273	1953	132	1.0
550	3793	150	1.0
39	362	72	1.0
1709	1191	97	1.0
405	2804	73	1.0
189	1356	156	1.0
526	3668	74	1.0
260	1895	137	1.0
3823	1541	118	1.0
410	2901	167	1.0
2662	119	41	1.0
251	1827	0	1.0
2450	1988	94	1.0
55	469	144	1.0
269	1936	24	1.0
427	3006	48	1.0
574	3976	65	1.0
3934	1276	29	1.0
782	3627	48	1.0
876	3317	40	1.0
227	1622	157	1.0
782	3627	89	1.0
304	2163	119	1.0
2213	1429	134	1.0
1889	3350	150	1.0
105	807	40	1.0
3366	1958	148	1.0
71	586	49	1.0
1352	3223	164	1.0
3700	1150	51	1.0
485	3409	89	1.0
20	214	120	1.0
914	2121	167	1.0
542	3754	0	1.0
108	822	71	1.0
2461	4572	0	1.0
539	291	72	1.0
397	2742	115	1.0
1684	2365	49	1.0
627	4258	134	1.0
1515	3955	68	1.0
123	923	19	1.0
521	3638	44	1.0
2580	535	72	1.0
402	2764	144	1.0
872	40	97	1.0
447	3158	0	1.0
4157	2858	70	1.0
1961	3160	50	1.0
1287	4437	161	1.0
3851	3121	12	1.0
9	122	22	1.0
199	1388	97	1.0
1964	3944	68	1.0
10	132	77	1.0
959	1830	26	1.0
4055	3834	42	1.0
213	1509	80	1.0
216	1537	112	1.0
2662	1535	41	1.0
64	508	17	1.0
531	3714	154	1.0
2932	3275	70	1.0
16	184	166	1.0
444	3124	17	1.0
443	3105	0	1.0
3961	2085	111	1.0
4191	2113	166	1.0
200	1409	72	1.0
3229	2994	120	1.0
342	2467	23	1.0
4385	1356	72	1.0
702	972	122	1.0
1518	3668	96	1.0
232	1695	165	1.0
947	167	38	1.0
3620	4628	72	1.0
2891	918	72	1.0
102	793	21	1.0
3750	2946	76	1.0
3276	311	138	1.0
3742	541	0	1.0
2973	4606	132	1.0
1054	3228	144	1.0
12	143	13	1.0
700	4653	3	1.0
493	2642	163	1.0
3366	1959	24	1.0
1515	3941	66	1.0
189	1353	109	1.0
568	3910	4	1.0
1727	92	40	1.0
103	801	83	1.0
4357	3280	97	1.0
988	2538	41	1.0
85	723	106	1.0
3208	1694	54	1.0
3571	392	163	1.0
22	227	63	1.0
4485	250	9	1.0
2221	2900	121	1.0
166	1226	127	1.0
572	3942	118	1.0
3875	1665	40	1.0
210	1495	165	1.0
681	4529	106	1.0
1610	281	148	1.0
82	685	73	1.0
624	4242	119	1.0
4509	4235	144	1.0
1726	1709	66	1.0
346	2501	135	1.0
1598	3967	155	1.0
3208	1694	162	1.0
263	1904	57	1.0
122	917	0	1.0
416	2964	48	1.0
1236	3515	44	1.0
231	1665	166	1.0
430	3018	41	1.0
284	2041	144	1.0
1428	1099	0	1.0
751	2451	97	1.0
103	795	83	1.0
616	4178	126	1.0
523	3650	141	1.0
1515	3946	95	1.0
632	4284	96	1.0
3826	1684	166	1.0
3615	3242	14	1.0
4438	604	75	1.0
3664	4472	156	1.0
548	1207	69	1.0
361	734	75	1.0
981	3864	161	1.0
157	1152	39	1.0
2637	1673	117	1.0
44	392	111	1.0
2063	2189	137	1.0
296	2121	165	1.0
1180	3229	70	1.0
398	2751	23	1.0
2255	1537	40	1.0
576	3987	133	1.0
364	2592	62	1.0
2872	672	165	1.0
561	3847	1	1.0
348	2513	158	1.0
801	1643	32	1.0
973	595	43	1.0
370	2644	3	1.0
496	3475	20	1.0
1467	1456	1	1.0
3402	3580	74	1.0
800	1616	87	1.0
6	84	14	1.0
2236	1438	118	1.0
948	256	5	1.0
491	3440	45	1.0
939	4446	72	1.0
3395	3312	73	1.0
307	2178	24	1.0
4590	308	163	1.0
1504	237	100	1.0
88	739	45	1.0
30	293	88	1.0
667	4460	72	1.0
529	3700	107	1.0
4584	3200	17	1.0
2540	3317	145	1.0
929	3845	166	1.0
230	114	144	1.0
322	2303	43	1.0
227	1616	157	1.0
3218	3388	89	1.0
1219	521	4	1.0
310	2205	101	1.0
300	2148	20	1.0
1248	1625	12	1.0
225	1602	64	1.0
3606	1315	69	1.0
1987	1201	121	1.0
285	2048	5	1.0
199	1394	78	1.0
